MXDnsResponse,TXTDnsResponse,HasSPFInfo,HasDmarcInfo,DomainInAlexaDB,CommonPorts,CreationDate,LastUpdateDate,HttpResponseCode,RegisteredOrg,SubdomainNumber,Entropy,EntropyOfSubDomains,StrangeCharacters,TLD,IpReputation,ConsonantRatio,NumericRatio,SpecialCharRatio,VowelRatio,ConsonantSequence,VowelSequence,NumericSequence,SpecialCharSequence,DomainLength,Class
0,0,0,0,0,0,0,0,0,0,0,3,0,0,385,0,0.6,0.0,0.0,0.4,3,2,0,0,16,0
1,1,1,0,0,1,4,4,2,1,0,3,0,0,127,0,0.6,0.0,0.0,0.4,4,2,0,0,21,0
1,0,0,0,0,0,4,4,2,1,0,2,0,0,635,0,0.6,0.0,0.0,0.3,2,1,0,0,11,0
1,1,1,0,0,0,4,4,2,1,0,3,0,0,127,0,0.6,0.0,0.0,0.3,2,1,0,0,15,0
1,0,0,1,0,0,0,0,0,0,2,3,0,0,127,0,0.6,0.0,0.0,0.3,4,2,0,0,20,0
1,0,0,0,0,1,4,4,4,1,0,3,0,0,14,0,0.6,0.0,0.0,0.3,2,1,0,0,21,0
0,0,0,0,0,0,0,0,0,0,0,2,0,1,127,0,0.6,0.0,0.1,0.2,3,1,0,1,17,0
0,0,0,0,0,1,4,4,0,1,0,2,0,0,127,0,0.6,0.0,0.0,0.4,2,1,0,0,16,0
0,0,0,0,0,1,4,4,4,1,0,3,0,0,127,0,0.6,0.0,0.0,0.3,5,2,0,0,41,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,642,0,0.6,0.0,0.0,0.4,3,2,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,537,0,0.6,0.0,0.0,0.2,3,1,0,0,10,0
1,1,1,1,0,1,4,4,2,1,1,3,0,0,133,0,0.5,0.0,0.0,0.4,2,2,0,0,25,0
1,1,1,0,0,1,0,4,0,1,0,2,0,0,127,0,0.6,0.0,0.0,0.3,2,2,0,0,12,0
0,0,0,0,0,0,4,4,4,1,0,3,0,0,127,0,0.6,0.0,0.0,0.4,4,2,0,0,21,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,123,0,0.6,0.0,0.0,0.2,3,1,0,0,20,0
1,0,0,0,0,0,0,4,2,1,0,3,0,0,127,0,0.6,0.0,0.0,0.4,2,1,0,0,19,0
1,1,1,0,0,0,0,4,2,1,0,2,0,0,240,0,0.5,0.0,0.0,0.4,3,2,0,0,11,0
1,1,1,0,0,1,4,4,2,1,0,4,0,1,504,0,0.6,0.0,0.0,0.4,3,2,0,1,34,0
1,1,1,0,0,1,4,4,4,1,0,3,0,0,127,0,0.6,0.0,0.0,0.3,3,1,0,0,21,0
1,0,0,0,0,0,0,4,2,1,0,3,0,1,127,0,0.5,0.0,0.1,0.4,2,2,0,1,14,0
0,0,0,0,0,1,4,4,2,1,0,3,0,0,127,0,0.6,0.0,0.0,0.4,2,2,0,0,14,0
0,0,0,0,0,0,4,4,0,1,0,2,0,4,99,0,0.2,0.5,0.0,0.1,2,1,4,0,12,0
1,0,0,0,0,0,0,4,0,1,0,3,0,0,465,1,0.6,0.0,0.0,0.3,3,2,0,0,21,0
1,1,1,0,0,1,0,4,2,1,0,2,0,0,465,0,0.5,0.0,0.0,0.4,2,1,0,0,13,0
1,1,1,0,0,0,0,4,2,1,0,3,0,0,127,0,0.6,0.0,0.0,0.3,3,1,0,0,15,0
1,0,0,0,0,0,0,4,0,1,0,3,0,0,127,0,0.6,0.0,0.0,0.3,3,2,0,0,20,0
0,0,0,0,0,0,0,0,0,0,0,3,0,1,294,0,0.6,0.0,0.0,0.3,3,1,0,1,28,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,537,0,0.5,0.0,0.0,0.4,2,3,0,0,21,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,128,0,0.5,0.0,0.0,0.4,3,1,0,0,22,0
0,0,0,0,0,1,4,4,5,1,0,2,0,8,99,0,0.2,0.8,0.0,0.0,2,0,10,0,13,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,465,0,0.6,0.0,0.0,0.3,3,2,0,0,13,0
1,1,1,0,0,1,0,0,0,0,0,3,0,0,125,0,0.5,0.0,0.0,0.4,2,2,0,0,15,0
1,1,1,0,0,0,4,3,0,1,0,3,0,0,127,0,0.6,0.0,0.0,0.3,3,1,0,0,17,0
1,0,0,0,0,1,0,4,2,1,0,3,0,0,15,0,0.4,0.0,0.0,0.5,3,2,0,0,10,0
0,0,0,0,0,0,0,0,0,0,1,3,0,0,465,0,0.6,0.0,0.0,0.4,2,2,0,0,18,0
1,1,1,0,0,1,4,4,2,1,0,3,0,0,127,0,0.5,0.0,0.0,0.4,1,2,0,0,14,0
1,0,0,0,0,0,0,4,0,1,0,3,0,0,99,0,0.6,0.0,0.0,0.2,3,1,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,385,0,0.4,0.0,0.0,0.5,2,3,0,0,8,0
1,1,1,0,0,1,4,4,2,1,0,2,0,0,127,0,0.5,0.0,0.0,0.4,2,2,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,4,0,9,87,0,0.5,0.1,0.1,0.3,2,2,6,1,63,0
0,0,0,0,1,0,0,0,0,0,0,3,0,0,547,0,0.6,0.0,0.0,0.3,4,2,0,0,19,0
1,1,1,0,0,1,4,4,2,1,0,3,0,0,127,0,0.5,0.0,0.0,0.4,2,2,0,0,22,0
0,0,0,0,0,0,0,0,0,0,0,3,0,1,578,0,0.5,0.0,0.0,0.3,2,1,0,1,21,0
0,0,0,0,0,0,4,4,2,1,0,3,0,0,127,0,0.6,0.0,0.0,0.4,2,1,0,0,16,0
0,0,0,0,0,1,4,4,2,1,0,3,0,0,127,0,0.6,0.0,0.0,0.4,4,1,0,0,14,0
1,1,1,0,0,0,4,4,4,1,0,2,0,0,133,0,0.7,0.0,0.0,0.2,3,1,0,0,20,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,133,0,0.6,0.0,0.0,0.3,4,2,0,0,21,0
1,1,1,0,0,1,4,4,2,1,0,3,0,0,504,0,0.6,0.0,0.0,0.3,3,2,0,0,15,0
1,1,1,0,0,1,0,4,2,1,0,3,0,0,127,0,0.5,0.0,0.0,0.4,2,2,0,0,17,0
1,1,1,0,0,1,0,4,2,1,0,2,0,0,164,0,0.6,0.0,0.0,0.2,2,1,0,0,12,0
1,0,0,0,0,0,0,4,2,1,0,3,0,0,123,0,0.6,0.0,0.0,0.3,4,2,0,0,23,0
1,0,0,0,0,1,4,4,2,1,1,3,0,0,127,0,0.4,0.0,0.0,0.5,1,2,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,3,0,2,127,0,0.5,0.3,0.0,0.2,3,1,4,0,15,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,504,0,0.6,0.0,0.0,0.4,2,1,0,0,22,0
1,0,0,0,1,0,4,4,2,1,0,3,0,1,127,0,0.5,0.1,0.0,0.3,3,1,3,0,24,0
0,0,0,0,0,0,0,2,2,1,0,2,0,0,127,0,0.6,0.0,0.0,0.3,3,2,0,0,11,0
1,1,1,0,0,0,4,4,4,1,1,3,0,0,465,0,0.6,0.0,0.0,0.4,2,1,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,129,0,0.5,0.0,0.0,0.3,4,2,0,0,27,0
1,0,0,0,0,0,4,4,2,1,0,3,0,0,127,0,0.6,0.0,0.0,0.3,7,2,0,0,31,0
0,0,0,0,0,0,0,0,0,0,0,3,0,2,129,0,0.6,0.0,0.1,0.3,4,2,0,1,29,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,127,0,0.8,0.0,0.0,0.1,11,1,0,0,21,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,127,0,0.6,0.0,0.0,0.3,3,2,0,0,37,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,641,0,0.5,0.0,0.0,0.4,3,3,0,0,20,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,537,0,0.5,0.0,0.0,0.3,2,1,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,482,0,0.6,0.0,0.0,0.3,2,2,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,356,0,0.6,0.0,0.0,0.2,3,1,0,0,14,0
0,0,0,0,0,1,0,4,2,1,0,2,0,0,127,1,0.4,0.0,0.0,0.5,1,2,0,0,10,0
1,1,1,0,0,1,4,4,2,1,0,2,0,0,127,0,0.5,0.0,0.0,0.4,2,2,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,4,0,10,578,0,0.5,0.2,0.0,0.3,4,2,10,1,53,0
1,1,1,0,0,0,4,4,2,1,0,3,0,0,127,0,0.6,0.0,0.0,0.4,2,2,0,0,25,0
0,0,0,0,0,0,4,4,2,1,0,3,0,0,356,0,0.6,0.0,0.0,0.3,3,1,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,3,0,1,504,0,0.5,0.0,0.1,0.4,2,1,0,1,17,0
1,0,0,0,0,1,4,3,2,1,0,3,0,0,127,0,0.5,0.0,0.0,0.5,2,2,0,0,17,0
1,1,1,0,0,0,0,4,2,1,0,2,0,0,127,0,0.6,0.0,0.0,0.3,2,1,0,0,20,0
0,0,0,0,0,1,0,0,0,1,0,2,0,0,99,0,0.8,0.0,0.0,0.1,5,1,0,0,10,0
1,0,0,0,0,0,0,4,0,1,0,2,0,0,127,0,0.5,0.0,0.0,0.5,1,2,0,0,11,0
0,1,0,0,0,0,4,4,0,1,0,2,0,0,127,0,0.5,0.0,0.0,0.4,2,2,0,0,12,0
0,1,1,0,0,0,0,0,0,0,0,3,0,0,127,0,0.5,0.0,0.0,0.4,3,2,0,0,20,0
1,1,1,0,0,0,4,4,2,1,0,3,0,0,127,0,0.7,0.0,0.0,0.3,3,1,0,0,15,0
0,0,0,0,0,1,4,4,2,1,0,2,0,0,127,1,0.7,0.0,0.0,0.2,3,1,0,0,9,0
0,0,0,0,0,1,0,4,2,1,0,2,0,0,127,0,0.6,0.2,0.0,0.1,3,1,2,0,9,0
1,0,0,0,0,0,4,4,4,1,0,3,0,0,465,0,0.6,0.0,0.0,0.3,3,1,0,0,20,0
1,1,1,0,0,1,0,4,2,1,0,3,0,0,254,0,0.6,0.0,0.0,0.3,3,2,0,0,17,0
1,1,1,0,0,0,4,4,4,1,0,2,0,0,110,0,0.6,0.0,0.0,0.2,5,1,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,127,0,0.8,0.0,0.0,0.1,8,1,1,0,22,0
0,0,0,0,0,1,4,4,2,1,0,2,0,0,110,0,0.5,0.0,0.0,0.4,3,1,0,0,14,0
1,1,1,0,0,0,4,4,2,0,0,3,0,0,127,1,0.5,0.0,0.0,0.4,2,1,0,0,13,0
1,1,1,0,0,1,4,4,2,1,0,2,0,0,113,0,0.5,0.0,0.0,0.4,2,2,0,0,17,0
0,1,1,0,0,0,4,4,2,1,0,2,0,0,127,0,0.6,0.0,0.0,0.3,3,1,0,0,13,0
0,0,0,0,0,0,4,4,2,1,0,2,0,0,127,0,0.5,0.0,0.0,0.4,1,1,0,0,10,0
1,1,1,0,0,1,0,2,2,1,0,3,0,0,127,0,0.5,0.0,0.0,0.4,2,2,0,0,16,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,127,0,0.6,0.0,0.0,0.4,3,1,0,0,38,0
1,1,1,0,0,0,0,4,4,1,0,3,0,0,127,0,0.6,0.0,0.0,0.4,2,1,0,0,18,0
1,1,1,0,0,1,4,4,2,1,0,3,0,0,127,0,0.6,0.0,0.0,0.3,3,2,0,0,20,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,641,0,0.7,0.0,0.0,0.2,5,1,0,0,18,0
1,1,1,0,0,0,4,4,4,1,0,3,0,0,127,0,0.7,0.0,0.0,0.2,3,1,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,2,0,1,266,0,0.5,0.1,0.1,0.3,2,2,1,1,17,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,133,0,0.6,0.0,0.0,0.3,3,2,0,0,18,0
1,1,1,0,0,1,4,4,2,1,0,3,0,0,454,0,0.6,0.0,0.0,0.3,3,1,0,0,11,0
1,1,1,1,0,1,4,4,2,1,8,2,0,0,363,0,0.5,0.0,0.0,0.3,2,1,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,127,0,0.4,0.0,0.0,0.6,1,3,0,0,16,0
0,0,0,0,0,0,4,4,0,1,0,2,0,0,127,0,0.5,0.0,0.0,0.4,2,3,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,364,0,0.5,0.0,0.0,0.4,2,2,0,0,28,0
1,1,1,0,0,0,0,4,5,1,0,2,0,0,127,0,0.6,0.0,0.0,0.3,3,2,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,127,0,0.6,0.0,0.0,0.4,5,2,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,133,0,0.6,0.0,0.0,0.3,4,1,0,0,19,0
0,0,0,0,0,0,0,0,0,0,0,3,0,1,127,0,0.5,0.3,0.0,0.2,3,1,3,0,11,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,127,0,0.7,0.0,0.0,0.2,5,1,0,0,16,0
1,1,1,0,0,0,0,0,0,0,0,4,0,2,127,0,0.5,0.1,0.0,0.3,3,1,4,0,30,0
1,1,1,0,0,1,4,4,4,1,0,3,0,0,558,0,0.6,0.0,0.0,0.3,2,2,0,0,26,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,129,0,0.6,0.0,0.0,0.4,3,2,0,0,32,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,504,0,0.6,0.0,0.0,0.4,3,1,0,0,16,0
0,0,0,0,0,1,0,4,2,1,0,3,0,1,504,0,0.5,0.0,0.0,0.3,2,1,1,1,22,0
1,1,1,0,0,0,4,4,4,1,0,3,0,0,238,0,0.5,0.0,0.0,0.4,2,2,0,0,14,0
0,0,0,0,0,1,4,4,2,1,0,3,0,0,127,0,0.5,0.0,0.0,0.4,1,2,0,0,16,0
1,1,1,0,0,0,0,4,2,1,0,2,0,0,168,0,0.7,0.0,0.0,0.2,4,1,0,0,12,0
1,1,1,0,0,0,0,0,0,0,0,3,0,1,127,0,0.4,0.0,0.1,0.4,2,1,0,1,16,0
1,1,0,0,0,0,4,4,2,1,0,3,0,0,465,0,0.5,0.0,0.0,0.4,2,3,0,0,15,0
0,0,0,0,0,0,0,4,2,1,0,2,0,0,127,0,0.6,0.0,0.0,0.3,3,2,0,0,13,0
1,1,1,0,0,1,0,4,5,1,0,3,0,0,385,0,0.5,0.0,0.0,0.4,2,1,0,0,17,0
1,1,1,0,0,1,4,4,2,1,0,3,0,0,127,0,0.7,0.0,0.0,0.2,4,1,0,0,20,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,177,0,0.5,0.0,0.0,0.4,3,2,0,0,25,0
0,0,0,0,0,0,0,0,0,0,0,4,0,9,635,0,0.5,0.1,0.1,0.3,6,2,6,1,76,0
0,0,0,0,0,0,0,0,0,0,0,3,0,1,364,0,0.5,0.0,0.1,0.4,2,1,0,1,14,0
0,0,0,0,0,0,0,0,0,0,0,4,0,8,127,0,0.5,0.1,0.1,0.3,3,2,4,1,58,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,186,0,0.5,0.0,0.0,0.4,2,1,0,0,11,0
0,0,0,0,0,1,0,4,2,1,0,3,0,0,518,0,0.6,0.0,0.0,0.3,3,2,0,0,20,0
0,1,1,0,0,0,4,4,2,1,0,3,0,0,127,1,0.6,0.0,0.0,0.3,2,1,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,164,0,0.5,0.1,0.0,0.3,2,2,1,0,17,0
1,1,1,0,0,0,4,4,0,1,0,3,0,0,127,0,0.6,0.0,0.0,0.3,4,1,0,0,15,0
0,0,0,0,0,0,4,4,2,1,0,3,0,0,127,1,0.7,0.0,0.0,0.3,4,1,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,127,0,0.6,0.0,0.0,0.3,2,2,0,0,13,0
1,0,0,1,0,0,0,0,0,0,4,3,0,0,147,0,0.4,0.1,0.0,0.3,2,2,1,0,18,0
1,1,1,0,0,0,4,4,4,1,0,3,0,0,127,0,0.5,0.0,0.0,0.4,2,2,0,0,30,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,349,0,0.5,0.2,0.0,0.2,2,1,2,0,12,0
1,1,1,0,0,1,4,3,0,1,0,3,0,0,127,0,0.6,0.0,0.0,0.4,2,1,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,127,0,0.4,0.0,0.0,0.4,1,2,0,0,9,0
1,0,0,0,0,0,4,4,2,1,0,3,0,0,127,0,0.5,0.0,0.0,0.4,2,2,0,0,15,0
1,0,0,0,0,0,0,4,0,1,0,3,0,0,127,1,0.6,0.0,0.0,0.3,3,1,0,0,18,0
0,1,1,0,0,1,4,4,4,1,0,3,0,0,356,1,0.5,0.0,0.0,0.5,1,2,0,0,17,0
0,0,0,0,0,0,0,4,0,1,0,3,0,0,578,0,0.6,0.0,0.0,0.3,3,1,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,504,0,0.5,0.0,0.0,0.4,3,2,1,0,40,0
0,0,0,0,0,0,0,0,0,0,0,3,0,1,578,0,0.5,0.0,0.1,0.4,2,2,0,1,13,0
0,1,0,0,0,1,4,4,2,1,0,3,0,0,127,0,0.7,0.0,0.0,0.2,3,1,0,0,12,0
1,1,1,1,0,1,4,4,2,1,0,2,0,0,348,0,0.5,0.0,0.0,0.5,2,2,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,465,0,0.6,0.0,0.0,0.4,3,3,0,0,16,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,240,0,0.3,0.0,0.0,0.6,1,2,0,0,12,0
0,0,0,0,0,0,4,4,0,1,0,2,0,0,482,0,0.6,0.0,0.0,0.2,3,2,0,0,13,0
0,0,0,0,0,0,0,2,2,1,0,3,0,1,127,0,0.4,0.2,0.0,0.2,2,1,3,0,12,0
0,1,1,1,0,0,0,0,0,0,0,3,0,0,127,0,0.6,0.0,0.0,0.3,3,2,0,0,60,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,127,0,0.4,0.2,0.0,0.2,2,1,2,0,12,0
0,0,0,0,0,0,0,0,0,0,0,2,0,1,127,0,0.6,0.2,0.0,0.1,3,1,2,0,14,0
0,0,0,0,0,0,0,0,0,0,0,4,0,3,102,0,0.4,0.2,0.0,0.3,2,2,4,1,21,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,336,0,0.5,0.0,0.0,0.4,2,2,0,0,8,0
1,1,1,1,0,0,0,4,2,1,0,3,0,0,127,0,0.5,0.0,0.0,0.5,2,2,0,0,24,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,127,0,0.6,0.1,0.0,0.3,2,1,1,0,15,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,240,0,0.5,0.0,0.0,0.4,2,2,0,0,30,0
0,0,0,0,0,0,0,0,2,0,0,3,0,0,127,0,0.6,0.0,0.0,0.4,4,2,0,0,16,0
0,0,0,0,0,1,4,4,0,1,0,3,0,0,127,0,0.7,0.0,0.0,0.3,3,1,0,0,15,0
0,1,1,0,0,0,4,4,2,1,0,2,0,0,133,0,0.6,0.0,0.0,0.3,2,1,0,0,16,0
0,0,0,0,0,0,0,0,0,0,1,3,0,2,465,0,0.5,0.0,0.1,0.4,3,3,0,1,21,0
1,0,0,0,0,0,0,4,4,1,0,3,0,1,127,0,0.6,0.0,0.1,0.3,3,2,0,1,15,0
0,1,1,0,0,0,0,4,2,1,0,2,0,0,127,0,0.6,0.0,0.0,0.3,2,1,0,0,15,0
0,1,1,0,0,1,4,4,2,1,0,3,0,0,133,0,0.6,0.0,0.0,0.4,2,2,0,0,25,0
0,0,0,0,0,1,4,4,2,1,0,2,0,0,110,0,0.5,0.0,0.0,0.3,2,1,0,0,10,0
0,1,0,0,0,0,4,4,0,1,0,2,0,0,196,1,0.6,0.1,0.0,0.2,5,1,1,0,18,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,128,0,0.5,0.0,0.0,0.4,2,2,0,0,16,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,133,0,0.6,0.0,0.0,0.4,3,2,0,0,29,0
1,0,0,0,0,0,0,0,0,1,0,2,0,0,114,1,0.6,0.0,0.0,0.3,2,1,0,0,16,0
0,0,0,0,0,1,4,4,2,1,0,3,0,0,127,0,0.6,0.0,0.0,0.4,2,2,0,0,14,0
0,1,1,0,0,0,0,0,0,0,0,2,0,0,127,0,0.5,0.0,0.0,0.4,2,2,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,3,0,1,127,0,0.4,0.0,0.1,0.4,1,2,0,1,12,0
1,1,0,0,0,0,0,4,0,1,0,3,0,0,635,0,0.6,0.0,0.0,0.3,2,2,0,0,21,0
1,0,0,0,0,0,0,4,2,1,0,2,0,0,587,0,0.6,0.0,0.0,0.4,4,1,0,0,22,0
1,0,0,0,0,1,4,4,0,1,0,3,0,0,127,0,0.6,0.0,0.0,0.3,3,1,0,0,15,0
1,0,0,0,0,0,4,4,0,1,0,3,0,0,127,1,0.5,0.0,0.0,0.5,2,2,0,0,19,0
1,1,1,0,0,1,4,4,2,1,0,2,0,0,127,0,0.4,0.0,0.0,0.5,1,2,0,0,12,0
0,0,0,0,0,1,4,4,2,1,0,2,0,0,127,0,0.5,0.0,0.0,0.4,3,2,0,0,13,0
1,0,0,0,0,0,4,4,4,1,0,3,0,0,465,0,0.5,0.0,0.0,0.4,2,2,0,0,19,0
1,0,0,0,0,1,0,4,2,1,0,3,0,0,127,0,0.6,0.0,0.0,0.4,3,1,0,0,19,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,641,0,0.7,0.0,0.0,0.2,5,2,0,0,20,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,465,0,0.6,0.0,0.0,0.4,2,1,0,0,25,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,119,0,0.7,0.0,0.0,0.2,4,1,0,0,18,0
1,1,1,0,0,0,0,4,2,1,0,3,0,0,164,0,0.6,0.1,0.0,0.2,2,1,1,0,15,0
1,0,0,0,0,0,0,4,2,1,0,3,0,0,127,0,0.5,0.0,0.0,0.5,2,2,0,0,21,0
0,0,0,0,0,1,0,3,2,1,0,3,0,0,127,0,0.6,0.0,0.0,0.4,2,2,0,0,16,0
0,0,0,0,0,0,0,0,0,0,0,3,0,2,127,0,0.5,0.0,0.1,0.4,2,2,0,1,30,0
0,0,0,0,0,0,0,0,0,0,0,3,0,1,127,0,0.5,0.0,0.0,0.4,2,2,0,1,31,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,465,0,0.5,0.0,0.0,0.4,3,2,1,0,27,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,504,0,0.7,0.0,0.0,0.3,4,2,0,0,21,0
0,0,0,0,0,0,0,4,2,1,0,3,0,0,465,0,0.6,0.0,0.0,0.3,3,1,0,0,13,0
1,0,0,0,0,1,4,4,2,1,0,3,0,0,127,0,0.6,0.0,0.0,0.3,2,1,0,0,15,0
0,1,0,0,0,1,0,4,2,1,0,2,0,0,127,0,0.7,0.0,0.0,0.2,3,1,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,156,0,0.6,0.0,0.0,0.3,4,1,0,0,21,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,364,0,0.4,0.2,0.0,0.3,2,1,2,0,10,0
1,0,0,0,0,0,4,4,4,1,0,3,0,0,127,1,0.5,0.0,0.0,0.4,2,2,0,0,13,0
1,0,0,0,0,1,0,4,2,1,0,2,0,0,561,0,0.6,0.0,0.0,0.2,2,1,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,465,0,0.5,0.0,0.0,0.4,3,2,0,0,24,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,504,0,0.6,0.0,0.0,0.4,3,2,0,0,30,0
1,0,0,0,0,0,4,4,0,0,0,3,0,0,128,0,0.5,0.0,0.0,0.4,2,1,0,0,17,0
1,0,0,1,0,1,0,4,2,1,0,3,0,0,127,1,0.6,0.0,0.0,0.3,3,2,0,0,27,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,445,0,0.5,0.1,0.0,0.2,2,1,1,0,12,0
0,0,0,0,0,0,0,0,0,0,1,3,0,0,465,0,0.6,0.0,0.0,0.4,2,2,0,0,20,0
1,0,0,0,0,1,0,4,2,1,0,3,0,0,127,1,0.6,0.0,0.0,0.3,4,2,0,0,25,0
1,0,0,0,0,1,0,4,2,1,0,2,0,0,127,0,0.5,0.0,0.0,0.4,3,2,0,0,10,0
0,0,0,0,0,0,0,0,0,0,1,3,0,0,551,0,0.7,0.0,0.0,0.2,5,2,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,178,0,0.6,0.0,0.0,0.2,2,1,0,0,10,0
1,0,0,0,0,0,0,0,0,0,0,3,0,0,127,0,0.6,0.0,0.0,0.3,2,2,0,0,13,0
0,0,0,0,0,1,0,4,2,1,0,2,0,0,127,0,0.5,0.0,0.0,0.5,3,4,0,0,11,0
1,0,0,0,0,0,0,0,0,0,0,3,0,0,364,0,0.5,0.0,0.0,0.4,2,1,0,0,17,0
0,0,0,0,0,1,4,4,4,1,0,2,0,0,127,0,0.6,0.0,0.0,0.3,2,1,0,0,15,0
1,1,1,0,0,1,0,4,2,1,0,2,0,0,551,0,0.6,0.0,0.0,0.3,2,1,0,0,11,0
1,1,1,0,0,1,4,4,2,1,0,3,0,0,127,0,0.6,0.0,0.0,0.4,2,2,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,127,0,0.4,0.0,0.0,0.5,2,3,0,0,12,0
1,1,1,0,0,0,0,4,5,1,0,2,0,0,127,0,0.6,0.0,0.0,0.3,2,1,0,0,12,0
1,0,0,0,0,1,4,4,2,1,0,3,0,0,127,1,0.6,0.0,0.0,0.3,4,1,0,0,21,0
1,1,1,0,0,1,4,4,2,1,0,3,0,0,482,0,0.5,0.0,0.0,0.4,2,2,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,509,0,0.5,0.0,0.0,0.4,2,2,0,0,17,0
0,0,0,0,0,0,4,4,0,1,0,2,0,0,127,1,0.5,0.0,0.0,0.4,2,2,0,0,11,0
0,0,0,0,0,0,0,0,2,0,0,3,0,0,127,0,0.6,0.0,0.0,0.4,2,2,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,127,0,0.6,0.2,0.0,0.2,5,1,2,0,12,0
0,0,0,0,0,0,0,0,0,0,0,2,0,1,473,0,0.6,0.0,0.1,0.2,2,1,0,1,16,0
1,1,1,0,0,1,0,4,2,1,0,3,0,1,173,1,0.6,0.0,0.1,0.2,4,1,0,1,17,0
1,0,0,0,0,0,4,4,5,1,0,3,0,0,127,0,0.5,0.0,0.0,0.5,1,2,0,0,15,0
1,0,0,0,0,0,0,0,0,0,0,3,0,0,127,0,0.6,0.0,0.0,0.3,2,1,0,0,25,0
1,1,1,1,0,1,0,4,4,1,0,3,0,0,562,0,0.6,0.0,0.0,0.3,2,1,0,0,11,0
0,0,0,0,0,0,4,4,2,1,0,3,0,0,127,0,0.6,0.0,0.0,0.3,4,1,0,0,16,0
0,0,0,0,0,1,0,0,0,0,0,3,0,0,127,0,0.7,0.0,0.0,0.2,4,1,0,0,15,0
1,0,0,0,0,0,4,4,4,1,0,3,0,0,133,1,0.6,0.0,0.0,0.3,2,1,0,0,26,0
